317	188	317	243	door	1	1	
389	323	389	454	door	1	1	
356	119	356	176	door	1	1	
293	103.666666667	343	103.666666667	door	1	1	
198	103.666666667	278	103.666666667	door	1	1	
364	103.666666667	409	103.666666667	door	1	1	
248	597.5	379	597.5	door	1	1	
190	111	230	216	cooking_counter	1	1	
289	110	347	139	entrance	1	1	
245	185	307	236	entrance	1	1	
250.77195381524	358.15260948666	300.77195381524	378.15260948666	kitchen	1	1	
363	132.5	413	152.5	restroom	1	1	
343.56857142857	241.12571428571	393.56857142857	261.12571428571	bathroom	1	1	
398	379.5	448	399.5	closet	1	1	
389	458.5	389	597.5	wall	1	1	
183.5	597.5	389	597.5	wall	1	1	
457	321.111111111	457	458.5	wall	1	1	
389	458.5	457	458.5	wall	1	1	
317	320.666666667	389	320.666666667	wall	1	1	
317	182.333333333	317	320.666666667	wall	1	1	
183.5	103.666666667	183.5	597.5	wall	1	1	
183.5	103.666666667	356	103.666666667	wall	1	1	
317	182.333333333	356	182.333333333	wall	1	1	
420.666666667	321.111111111	457	321.111111111	wall	1	1	
356	103.666666667	420.666666667	103.666666667	wall	1	1	
420.666666667	103.666666667	420.666666667	182.333333333	wall	1	1	
356	103.666666667	356	182.333333333	wall	1	1	
389	321.111111111	420.666666667	321.111111111	wall	1	1	
389	321.111111111	389	458.5	wall	1	1	
420.666666667	182.333333333	420.666666667	321.111111111	wall	1	1	
356	182.333333333	420.666666667	182.333333333	wall	1	1	
