49.75	97	49.75	109	door	1	1	
49.75	62	49.75	77	door	1	1	
71.5555555556	93	71.5555555556	111	door	1	1	
181.25	27	181.25	67	door	1	1	
140	26	180	26	door	1	1	
162	137.25	180	137.25	door	1	1	
29	225	70	225	door	1	1	
140	225	180	225	door	1	1	
30	60	48	60	door	1	1	
164	114	179	114	door	1	1	
119	137.25	156	137.25	door	1	1	
53	26.5	70	26.5	door	1	1	
85	26.5	91	26.5	door	1	1	
30	26.75	38	26.75	door	1	1	
52	114	71	114	door	1	1	
183	72	202	133	stairs	1	1	
8	28	22	57	bathtub	1	1	
8	80	48	91	washing_basin	1	1	
8	98	24	109	toilet	1	1	
118	118	156	134	special	1	1	
72	51	91	90	stairs	1	1	
52	28	70	110	entrance	1	1	
10	119	20	154	cooking_counter	1	1	
35	60	85	80	corridor	1	1	
51.5	27	101.5	47	restroom	1	1	
63.5	27	113.5	47	PS	1	1	
123	60	173	80	bedroom	1	1	
167.5	37.5	217.5	57.5	PS	1	1	
2	33.5	52	53.5	bathroom	1	1	
58	60	108	80	corridor	1	1	
2	66	52	86	kitchen	1	1	
167.5	93	217.5	113	corridor	1	1	
2	93	52	113	restroom	1	1	
58	93	108	113	corridor	1	1	
14.14375	159.5	64.14375	179.5	living_room	1	1	
47.168518518533	104	97.168518518533	124	kitchen	1	1	
112.5	115.5	162.5	135.5	PS	1	1	
145.5	115.5	195.5	135.5	corridor	1	1	
134.5	171	184.5	191	bedroom	1	1	
25.5	226	75.5	246	balcony	1	1	
134.5	226	184.5	246	balcony	1	1	
204	225	204	247	wall	1	1	
115.25	247	204	247	wall	1	1	
96	225	96	247	wall	1	1	
5.75	247	96	247	wall	1	1	
5.75	225	5.75	247	wall	1	1	
115.25	225	115.25	247	wall	1	1	
5.875	27	5.875	60	wall	1	1	
5.875	27	49.75	27	wall	1	1	
115.166666667	26	115.166666667	114	wall	1	1	
115.166666667	26	181.25	26	wall	1	1	
181.25	26	204.25	26	wall	1	1	
204.25	26	204.25	69.5	wall	1	1	
82.5	26.5	95.2	26.5	wall	1	1	
95.2	26.5	95.2	48	wall	1	1	
181.25	26	181.25	69.5	wall	1	1	
82.5	26.5	82.5	48	wall	1	1	
71.3333333333	26.5	82.5	26.5	wall	1	1	
49.75	26.5	71.3333333333	26.5	wall	1	1	
49.75	26.5	49.75	60	wall	1	1	
160	114	181.25	114	wall	1	1	
160	114	160	137.25	wall	1	1	
115.166666667	114	160	114	wall	1	1	
71.3333333333	26.5	71.3333333333	48	wall	1	1	
95.2	48	95.2	92	wall	1	1	
82.5	48	95.2	48	wall	1	1	
95.2	92	95.2	114	wall	1	1	
95.2	114	95.2	225	wall	1	1	
71.5555555556	114	95.2	114	wall	1	1	
204.25	69.5	204.25	137.25	wall	1	1	
204.25	137.25	204.25	225	wall	1	1	
181.25	137.25	204.25	137.25	wall	1	1	
115.25	225	204.25	225	wall	1	1	
5.75	225	95.2	225	wall	1	1	
49.75	60	49.75	92.5	wall	1	1	
5.875	60	49.75	60	wall	1	1	
49.75	92.5	49.75	114	wall	1	1	
5.875	92.5	49.75	92.5	wall	1	1	
181.25	69.5	204.25	69.5	wall	1	1	
71.5555555556	92	95.2	92	wall	1	1	
181.25	69.5	181.25	114	wall	1	1	
181.25	114	181.25	137.25	wall	1	1	
49.75	114	71.5555555556	114	wall	1	1	
5.875	114	49.75	114	wall	1	1	
160	137.25	181.25	137.25	wall	1	1	
115.166666667	137.25	160	137.25	wall	1	1	
71.5555555556	48	82.5	48	wall	1	1	
71.5555555556	92	71.5555555556	114	wall	1	1	
5.75	114	5.75	225	wall	1	1	
115.25	137.25	115.25	225	wall	1	1	
5.875	60	5.875	92.5	wall	1	1	
5.875	92.5	5.875	114	wall	1	1	
115.166666667	114	115.166666667	137.25	wall	1	1	
71.5555555556	48	71.5555555556	92	wall	1	1	
