237	121	237	185	door	1	1	
100.555555556	123	100.555555556	201	door	1	1	
285	186	321	186	door	1	1	
285	72.5	327	72.5	door	1	1	
101	118.666666667	191	118.666666667	door	1	1	
295	256	314	256	door	1	1	
251	256	267	256	door	1	1	
239	186	277	186	door	1	1	
336	76	370	112	washing_basin	2	1	
336	189	371	254	bathtub	1	1	
312	236	338	253	washing_basin	1	1	
248	217	269	253	toilet	1	1	
343	116	371	184	cooking_counter	1	1	
201	76	231	109	washing_basin	2	1	
121	85	171	105	closet	1	1	
243.5833333334	108.7083333334	293.5833333334	128.7083333334	kitchen	1	1	
235.5	69.5	285.5	89.5	closet	1	1	
143.5	190.5	193.5	210.5	bedroom	1	1	
54	151	104	171	balcony	1	1	
234	211	284	231	restroom	1	1	
301.5	211	351.5	231	bathroom	1	1	
372.666666667	186	372.666666667	256	wall	1	1	
281	256	372.666666667	256	wall	1	1	
237	256	237	283.5	wall	1	1	
100.333333333	283.5	237	283.5	wall	1	1	
279.5	72.5	279.5	87	wall	1	1	
242.5	87	279.5	87	wall	1	1	
242.5	72.5	242.5	87	wall	1	1	
58.5	203.5	100.555555556	203.5	wall	1	1	
58.5	119	58.5	203.5	wall	1	1	
100.333333333	203.5	100.333333333	283.5	wall	1	1	
58.5	119	100.555555556	119	wall	1	1	
100.555555556	72.75	100.555555556	118.666666667	wall	1	1	
100.555555556	72.75	192	72.75	wall	1	1	
279.5	72.5	372.666666667	72.5	wall	1	1	
372.666666667	72.5	372.666666667	186	wall	1	1	
192	118.666666667	237	118.666666667	wall	1	1	
237	118.666666667	237	186	wall	1	1	
192	72.75	242.5	72.75	wall	1	1	
192	72.75	192	118.666666667	wall	1	1	
281	186	372.666666667	186	wall	1	1	
281	186	281	256	wall	1	1	
237	186	281	186	wall	1	1	
242.5	72.5	279.5	72.5	wall	1	1	
100.555555556	118.666666667	100.555555556	203.5	wall	1	1	
100.555555556	118.666666667	192	118.666666667	wall	1	1	
237	256	281	256	wall	1	1	
237	186	237	256	wall	1	1	
