1318.5	326	1318.5	662	door	1	1	
202.333333333	520	202.333333333	662	door	1	1	
656.25	486	656.25	637	door	1	1	
202.333333333	705	202.333333333	784	door	1	1	
656.25	242	656.25	443	door	1	1	
366	463.666666667	478	463.666666667	door	1	1	
828	825.611111111	1122	825.611111111	door	1	1	
328	216	398	284	washing_basin	1	1	
329	701	519	813	cooking_counter	1	1	
218	489	335	700	entrance	1	1	
432	219	496	341	toilet	1	1	
223	702	327	808	entrance	1	1	
329	327.5	379	347.5	bathroom	1	1	
556	327.5	606	347.5	closet	1	1	
952.32177518947	507.12239655778	1002.3217751895	527.12239655778	bedroom	1	1	
386.05115780776	621.38579821165	436.05115780776	641.38579821165	kitchen	1	1	
569	751	619	771	closet	1	1	
1267.5	677.5	1267.5	825.333333333	wall	1	1	
656.25	825.333333333	1267.5	825.333333333	wall	1	1	
1318.5	313.5	1318.5	677.5	wall	1	1	
1267.5	677.5	1318.5	677.5	wall	1	1	
202.333333333	825.888888889	532.5	825.888888889	wall	1	1	
202.333333333	463.666666667	202.333333333	825.888888889	wall	1	1	
1271	313.5	1318.5	313.5	wall	1	1	
1271	212.777777778	1271	313.5	wall	1	1	
532.5	697	532.5	825.888888889	wall	1	1	
532.5	697	656.25	697	wall	1	1	
202.333333333	212.666666667	202.333333333	463.666666667	wall	1	1	
202.333333333	212.666666667	506.5	212.666666667	wall	1	1	
656.25	212.777777778	1271	212.777777778	wall	1	1	
506.5	212.777777778	656.25	212.777777778	wall	1	1	
506.5	212.777777778	506.5	463.666666667	wall	1	1	
656.25	212.777777778	656.25	463.666666667	wall	1	1	
656.25	463.666666667	656.25	697	wall	1	1	
506.5	463.666666667	656.25	463.666666667	wall	1	1	
656.25	697	656.25	825.888888889	wall	1	1	
202.333333333	463.666666667	506.5	463.666666667	wall	1	1	
532.5	825.888888889	656.25	825.888888889	wall	1	1	
