107	15	107	57	door	1	1	
107	85	107	134	door	1	1	
42	258.333333333	119	258.333333333	door	1	1	
156	136	180	136	door	1	1	
137	105	181	105	door	1	1	
142	57	165	57	door	1	1	
175	13.5555555556	187	13.5555555556	door	1	1	
28	13.4444444444	86	13.4444444444	door	1	1	
77	150	117	150	door	1	1	
175	59	195	81	washing_basin	1	1	
169	19	191	55	bathtub	1	1	
15	140	32	182	cooking_counter	1	1	
113	61	130	84	toilet	1	1	
35.803082560897	59.438025436516	85.803082560897	79.438025436516	bedroom	1	1	
95.5	25	145.5	45	closet	1	1	
139.5	25	189.5	45	bathroom	1	1	
63.697378523637	171.43429856312	113.69737852364	191.43429856312	bedroom	1	1	
139.5	71	189.5	91	washing_room	1	1	
71.5	133	121.5	153	closet	1	1	
56	263	106	283	balcony	1	1	
135.5	258.333333333	135.5	288	wall	1	1	
27	288	135.5	288	wall	1	1	
195.666666667	105	195.666666667	136	wall	1	1	
150.5	136	195.666666667	136	wall	1	1	
150.5	136	150.5	258	wall	1	1	
135.5	258	150.5	258	wall	1	1	
119.5	136	119.5	150	wall	1	1	
74	150	119.5	150	wall	1	1	
27	258.333333333	27	288	wall	1	1	
12.6666666667	258.333333333	27	258.333333333	wall	1	1	
12.6666666667	121	12.6666666667	258.333333333	wall	1	1	
134.333333333	105	195.444444444	105	wall	1	1	
134.333333333	57	134.333333333	105	wall	1	1	
12.6666666667	13.3333333333	12.6666666667	121	wall	1	1	
12.6666666667	13.3333333333	107	13.3333333333	wall	1	1	
12.6666666667	121	74	121	wall	1	1	
74	121	74	136	wall	1	1	
134.333333333	13.5555555556	195.444444444	13.5555555556	wall	1	1	
195.444444444	13.5555555556	195.444444444	57	wall	1	1	
107	136	119.5	136	wall	1	1	
27	258.333333333	135.5	258.333333333	wall	1	1	
107	13.5555555556	134.333333333	13.5555555556	wall	1	1	
107	13.5555555556	107	57	wall	1	1	
134.333333333	13.5555555556	134.333333333	57	wall	1	1	
195.444444444	57	195.444444444	105	wall	1	1	
134.333333333	57	195.444444444	57	wall	1	1	
107	57	107	136	wall	1	1	
74	136	107	136	wall	1	1	
107	57	134.333333333	57	wall	1	1	
74	136	74	150	wall	1	1	
