120.333333333	44	120.333333333	68	door	1	1	
125	75	157	75	door	1	1	
80	128	105	149	washing_basin	2	1	
56	48	82	76	bathtub	1	1	
92	42	119	69	special	1	1	
32	153	74	174	bathtub	1	1	
139	129	161	151	cooking_counter	1	1	
136	75	163	126	entrance	1	1	
30	84	66	108	special	1	1	
66.393956388348	162.27473361264	116.39395638835	182.27473361264	bedroom	1	1	
78.5	44.5	128.5	64.5	PS	1	1	
22	287	166.5	287	wall	1	1	
22	40	22	287	wall	1	1	
87	69	120.333333333	69	wall	1	1	
87	40	87	69	wall	1	1	
120.333333333	75	166.5	75	wall	1	1	
22	40	87	40	wall	1	1	
166.5	75	166.5	287	wall	1	1	
87	40	120.333333333	40	wall	1	1	
120.333333333	40	120.333333333	69	wall	1	1	
