103	193	103	245	door	1	1	
70.6	67	70.6	109	door	1	1	
103	57	103	108	door	1	1	
104	166.5	155	166.5	door	1	1	
23	166.5	68	166.5	door	1	1	
123	28	168	28	door	1	1	
37	276	88	276	door	1	1	
114	276	164	276	door	1	1	
73	28	97	28	door	1	1	
74	166.5	100	166.5	door	1	1	
47	110	70	110	door	1	1	
47	67.5	69	67.5	door	1	1	
163	112	182	164	cooking_counter	1	1	
170	258	184	272	special	3	1	
24	115	49	134	toilet	1	1	
73	31	106	54	entrance	1	1	
26	32	44	65	bathtub	1	1	
23	90	41	108	washing_basin	1	1	
171	29	186	44	special	3	1	
21	258	36	273	special	3	1	
119	112	135	129	washing_basin	2	1	
25	70	38	87	washing_basin	1	1	
20	37.5	70	57.5	bathroom	1	1	
87.923809523714	128.28571428571	137.92380952371	148.28571428571	kitchen	1	1	
55.325	48.375	105.325	68.375	corridor	1	1	
120.52383531961	59.702058504875	170.52383531961	79.702058504875	bedroom	1	1	
20	78.5	70	98.5	washing_room	1	1	
20	114	70	134	restroom	1	1	
20	142	70	162	bathroom	1	1	
36.5	211	86.5	231	bedroom	1	1	
119.5	211	169.5	231	bedroom	1	1	
109.5	28	109.5	55	wall	1	1	
103	55	109.5	55	wall	1	1	
186	166.5	186	276	wall	1	1	
103	276	186	276	wall	1	1	
103	110	186.333333333	110	wall	1	1	
103	55	103	110	wall	1	1	
20.5	276	103	276	wall	1	1	
20.5	166.5	20.5	276	wall	1	1	
20.75	28	20.75	67.5	wall	1	1	
20.75	28	70.6	28	wall	1	1	
109.5	28	186.333333333	28	wall	1	1	
186.333333333	28	186.333333333	110	wall	1	1	
70.6	28	109.5	28	wall	1	1	
70.6	28	70.6	67.5	wall	1	1	
103	166.5	186.333333333	166.5	wall	1	1	
103	166.5	103	276	wall	1	1	
70.6	166.5	103	166.5	wall	1	1	
70.6	67.5	70.6	110	wall	1	1	
20.75	67.5	70.6	67.5	wall	1	1	
186.333333333	110	186.333333333	166.5	wall	1	1	
70.6	110	70.6	138.5	wall	1	1	
70.6	138.5	70.6	166.5	wall	1	1	
20.75	138.5	70.6	138.5	wall	1	1	
20.75	110	70.6	110	wall	1	1	
20.5	166.5	70.6	166.5	wall	1	1	
20.5	138.5	20.5	166.5	wall	1	1	
20.75	67.5	20.75	110	wall	1	1	
20.75	110	20.75	138.5	wall	1	1	
