175.222222222	46	175.222222222	72	door	1	1	
142.666666667	60	142.666666667	90	door	1	1	
244.333333333	131	244.333333333	174	door	1	1	
39.5	27	39.5	56	door	1	1	
142.666666667	97	142.666666667	244	door	1	1	
125	37	125	57	door	1	1	
60	58.9583333333	87	58.9583333333	door	1	1	
179	110.5	240	110.5	door	1	1	
60	247	122	247	door	1	1	
161	247	224	247	door	1	1	
224	226	243	247	special	3	1	
151	11	173	34	washing_basin	1	1	
179	12	224	38	bathtub	1	1	
40	227	59	247	special	3	1	
99	10	116	38	toilet	1	1	
40	9	57	28	special	3	1	
41	95	65	159	cooking_counter	1	1	
130	11	147	31	washing_basin	1	1	
226	9	243	30	washing_basin	1	1	
42	28	58	58	entrance	1	1	
39.5	23	89.5	43	corridor	1	1	
82.5	23.5	132.5	43.5	restroom	1	1	
126.57142857143	46.809523809534	176.57142857143	66.809523809534	washing_room	1	1	
184.5	32	234.5	52	bathroom	1	1	
72.3541666668	109.06250000001	122.3541666668	129.06250000001	kitchen	1	1	
184.5	83	234.5	103	closet	1	1	
166.80792682927	165.96036585366	216.80792682927	185.96036585366	bedroom	1	1	
116	253.5	166	273.5	balcony	1	1	
244.666666667	247	244.666666667	280	wall	1	1	
38.6666666667	280	244.666666667	280	wall	1	1	
58	58.75	58	94	wall	1	1	
38.6666666667	94	58	94	wall	1	1	
38.6666666667	247	38.6666666667	280	wall	1	1	
39.5	58.75	58	58.75	wall	1	1	
39.5	8.33333333333	39.5	58.75	wall	1	1	
175.333333333	110.5	244.333333333	110.5	wall	1	1	
175.333333333	93	175.333333333	110.5	wall	1	1	
39.5	8.33333333333	90.5	8.33333333333	wall	1	1	
38.6666666667	94	38.6666666667	247	wall	1	1	
175.222222222	8.41666666667	244.333333333	8.41666666667	wall	1	1	
244.333333333	8.41666666667	244.333333333	76.5	wall	1	1	
125	59.1666666667	142.666666667	59.1666666667	wall	1	1	
142.666666667	59.1666666667	142.666666667	93	wall	1	1	
175.222222222	8.41666666667	175.222222222	76.5	wall	1	1	
125	8.41666666667	175.222222222	8.41666666667	wall	1	1	
90.5	8.41666666667	125	8.41666666667	wall	1	1	
90.5	8.41666666667	90.5	59.1666666667	wall	1	1	
58	58.75	90.5	58.75	wall	1	1	
125	8.41666666667	125	59.1666666667	wall	1	1	
175.222222222	76.5	175.222222222	93	wall	1	1	
142.666666667	93	175.222222222	93	wall	1	1	
244.333333333	76.5	244.333333333	110.5	wall	1	1	
175.222222222	76.5	244.333333333	76.5	wall	1	1	
244.333333333	110.5	244.333333333	247	wall	1	1	
142.666666667	247	244.333333333	247	wall	1	1	
90.5	59.1666666667	125	59.1666666667	wall	1	1	
142.666666667	93	142.666666667	247	wall	1	1	
38.6666666667	247	142.666666667	247	wall	1	1	
