141	273	141	303	door	1	1	
575	272	575	342	door	1	1	
39.3333333333	313	39.3333333333	343	door	1	1	
39.3333333333	257	39.3333333333	297	door	1	1	
239.333333333	313	239.333333333	339	door	1	1	
148	307.611111111	172	307.611111111	door	1	1	
208	307.611111111	231	307.611111111	door	1	1	
247	306.472222222	310	306.472222222	door	1	1	
65	255	98	304	bathtub	1	1	
205	253	230	283	toilet	1	1	
47	323	75	356	entrance	1	1	
162	257	192	274	washing_basin	1	1	
551	348	573	367	special	3	1	
151	252	189	270	washing_basin	1	1	
112	342	129	360	washing_basin	2	1	
31.5	267.5	81.5	287.5	restroom	1	1	
76	267.5	126	287.5	bathroom	1	1	
144.5	267.5	194.5	287.5	washing_room	1	1	
193.38724373576	267.63667425968	243.38724373576	287.63667425968	restroom	1	1	
20.5	268	70.5	288	closet	1	1	
254	272.5	304	292.5	closet	1	1	
397.12707145027	307.40207229404	447.12707145027	327.40207229404	bedroom	1	1	
573.5	304	623.5	324	balcony	1	1	
196.77777777767	349.88888888867	246.77777777767	369.88888888867	corridor	1	1	
73.46666666666	297.611111111	123.46666666666	317.611111111	corridor	1	1	
130.1111111111	349.88888888867	180.1111111111	369.88888888867	washing_room	1	1	
122.27777777767	297.611111111	172.27777777767	317.611111111	washing_room	1	1	
213	342	213	368.833333333	wall	1	1	
622.5	260	622.5	368.75	wall	1	1	
575	368.75	622.5	368.75	wall	1	1	
319	260	319	305.333333333	wall	1	1	
239.333333333	305.333333333	319	305.333333333	wall	1	1	
39.3333333333	368.833333333	213	368.833333333	wall	1	1	
39.3333333333	307.611111111	39.3333333333	368.833333333	wall	1	1	
39.3333333333	249	39.3333333333	307.611111111	wall	1	1	
39.3333333333	249	52	249	wall	1	1	
198.5	248.4	238	248.4	wall	1	1	
238	248.4	238	260	wall	1	1	
575	260	622.5	260	wall	1	1	
198.5	248.4	198.5	307.611111111	wall	1	1	
141	248.4	198.5	248.4	wall	1	1	
141	248.4	141	307.611111111	wall	1	1	
61.5	248.4	141	248.4	wall	1	1	
319	260	575	260	wall	1	1	
239.333333333	260	319	260	wall	1	1	
61.5	248.4	61.5	307.611111111	wall	1	1	
52	248.4	61.5	248.4	wall	1	1	
52	248.4	52	307.611111111	wall	1	1	
575	260	575	368.75	wall	1	1	
141	307.611111111	198.5	307.611111111	wall	1	1	
61.5	307.611111111	141	307.611111111	wall	1	1	
239.333333333	368.75	575	368.75	wall	1	1	
198.5	307.611111111	239.333333333	307.611111111	wall	1	1	
52	307.611111111	61.5	307.611111111	wall	1	1	
239.333333333	307.611111111	239.333333333	368.833333333	wall	1	1	
213	368.833333333	239.333333333	368.833333333	wall	1	1	
39.3333333333	307.611111111	52	307.611111111	wall	1	1	
239.333333333	260	239.333333333	307.611111111	wall	1	1	
