67	67	67	144	door	1	1	
359.666666667	100	359.666666667	137	door	1	1	
236.5	19	236.5	67	door	1	1	
359.666666667	62	359.666666667	95	door	1	1	
280	110	280	148	door	1	1	
361	198.555555556	399	198.555555556	door	1	1	
338	18	359	35	special	3	1	
401	50	419	73	washing_basin	1	1	
386	108	420	129	toilet	1	1	
283	18	309	78	cooking_counter	1	1	
357	141	396	195	entrance	1	1	
403	170	421	197	special	3	1	
363	19	418	55	bathtub	1	1	
66	17	88	35	special	3	1	
11.5	96.5	61.5	116.5	balcony	1	1	
142.48044328553	100.92177314211	192.48044328553	120.92177314211	bedroom	1	1	
216.5	33.5	266.5	53.5	closet	1	1	
238.5	33.5	288.5	53.5	closet	1	1	
308.644	109.396	358.644	129.396	kitchen	1	1	
365.5	46.5	415.5	66.5	bathroom	1	1	
365.5	108.5	415.5	128.5	restroom	1	1	
423	139.5	423	198.666666667	wall	1	1	
280	198.666666667	423	198.666666667	wall	1	1	
359.666666667	139.5	422.666666667	139.5	wall	1	1	
359.666666667	98.5	359.666666667	139.5	wall	1	1	
236.5	72.3333333333	247.5	72.3333333333	wall	1	1	
236.5	15	236.5	72.3333333333	wall	1	1	
6	198.444444444	67	198.444444444	wall	1	1	
6	15	6	198.444444444	wall	1	1	
6	15	67	15	wall	1	1	
359.666666667	15	422.666666667	15	wall	1	1	
422.666666667	15	422.666666667	98.5	wall	1	1	
280	15	359.666666667	15	wall	1	1	
280	15	280	72.3333333333	wall	1	1	
247.5	15	280	15	wall	1	1	
359.666666667	15	359.666666667	98.5	wall	1	1	
236.5	15	247.5	15	wall	1	1	
67	15	236.5	15	wall	1	1	
67	15	67	198.444444444	wall	1	1	
247.5	15	247.5	72.3333333333	wall	1	1	
280	72.3333333333	280	198.444444444	wall	1	1	
247.5	72.3333333333	280	72.3333333333	wall	1	1	
422.666666667	98.5	422.666666667	139.5	wall	1	1	
359.666666667	98.5	422.666666667	98.5	wall	1	1	
67	198.444444444	280	198.444444444	wall	1	1	
